pageid,title,wikitext,anlam,parcalar,yeni_parcalar,degisti_mi,muhtemel aynılar
231241,"Gelin altın taht getirmiş, çıkmış kendisi oturmuş",#ERROR!,"# Bir topluluk içerisine giren kimse, yanında götürdüğü eşyayı kendisi kullanacaksa bunun değerli, değersiz olması, kimseyi ilgilendirmez. ","bir, topluluk, içerisine, içeri, giren, kimse, yanında, götürdüğü, götürmek, eşyayı, eşya, kendisi, kendi, kullanacaksa, kul, bunun, bun, değerli, değersiz, olması, olmak, kimseyi, kimse, ilgilendirmez, ilgilenmek","bir, topluluk, içerisine, içeri, giren, kimse, yanında, götürdüğü, götürmek, eşyayı, eşya, kendisi, kendi, kullanacaksa, kullanmak, bunun, değerli, değersiz, olması, olmak, kimseyi, kimse, ilgilendirmez, ilgilendirmek",1,
231242,Gelin atta buyruk Hak'ta,#ERROR!,"# Bir gelin güveyinin evine götürülmek üzere ata bindirilir. Ama bakalım oraya ulaşacak veevlenme gerçekleşecek mi? Yoldayken ölüm gibi, gelini başkasının kaçırması gibi engellerçıkabilir. Oldu bitti sandığımız her şey bu durumdadır. Kesin sonuca ulaşmadan hiçbir şeyegerçekleşti gözüyle bakılmamalı. ","bir, gelin, güveyinin, güveyi, evine, evin, götürülmek, üzere, ata, bindirilir, bindirmek, bakalım, bakal, oraya, oray, ulaşacak, u, veevlenme, gerçekleşecek, gerçek, mi, yoldayken, yol, ölüm, gelini, gelin, başkasının, başka, kaçırması, kaçırmak, engellerçıkabilir, oldu, olmak, bitti, sandığımız, sandık, durumdadır, durum, kesin, kesinmek, sonuca, sonuç, ulaşmadan, ulaşmak, hiçbir, şeyegerçekleşti, gözüyle, göz, bakılmamalı","bir, gelin, güveyinin, güvey, evine, ev, götürülmek, üzere, ata, bindirilir, bindirmek, bakalım, bakmak, oraya, ora, ulaşacak, ulaşmak, ve, evlenme, gerçekleşecek, gerçekleşmek, mi, yoldayken, yol, ölüm, gelini, gelin, başkasının, başka, kaçırması, kaçırmak, engeller, çıkabilir, oldu, olmak, bitti, sandığımız, sanmak, durumdadır, durum, kesin, sonuca, sonuç, ulaşmadan, ulaşmak, hiçbir, şeye, gerçekleşti, gözüyle, göz, bakılmamalı",1,
231243,Gelin eşikte oğlan beşikte,#ERROR!,"# Bir eve gelin gelir gelmez, çocuğu da beşikte saymak ve bebek hazırlıklarına başlamak gerekir. ","bir, eve, ev, gelin, gelir, gelmez, gelmek, çocuğu, çocuk, beşikte, beşik, saymak, bebek, hazırlıklarına, hazırlık, başlamak, gerekir","bir, eve, ev, gelin, gelir gelmez, gelmek, çocuğu, çocuk, beşikte, beşik, saymak, bebek, hazırlıklarına, hazırlık, başlamak, gerekir",1,
231244,"Gelin girmedik ev olur, ölüm girmedik ev olmaz",#ERROR!,# Her eve gelin girmeyebilir. Ama her eve ölüm girer.,"eve, ev, gelin, girmeyebilir, girmek, eve, ev, ölüm, girer","eve, ev, gelin, girmeyebilir, girmek, eve, ev, ölüm, girer",0,
231245,Gelin olmayan kızın vebali amcası oğlunun boynuna,#ERROR!,"# Geleneğe göre, amca oğlu, amcası kızını bu duruma düşürmemeli, nikahlamalıdır. ","geleneğe, gelenek, göre, amca, oğlu, oğul, amcası, amca, kızını, kız, duruma, durum, düşürmemeli, düşürmek, nikahlamalıdır, nikâhlamak","geleneğe, gelenek, göre, amca, oğlu, oğul, amcası, amca, kızını, kız, duruma, durum, düşürmemeli, düşürmek, nikahlamalıdır, nikâhlamak",0,
231249,Gem almayan atın ölümü yakındır,#ERROR!,"# Dik kafalı, söz dinlemez, hırçın kişi, davranışının büyük zararını görür. ","dik, kafalı, kafa, söz, dinlemez, dinlemek, hırçın, kişi, davranışının, davranış, büyük, zararını, zarar, görür","dik, kafalı, kafa, söz, dinlemez, dinlemek, hırçın, kişi, davranışının, davranış, büyük, zararını, zarar, görür",0,
231248,Gemisini kurtaran kaptan,#ERROR!,"# Yetenekli, becerikli kimse. ","yetenekli, yetenek, becerikli, kimse","yetenekli, yetenek, becerikli, kimse",0,
231250,Gençliğin kıymeti ihtiyarlıkta bilinir,#ERROR!,"# İnsan gençliğinde zamanını gereği gibi değerlendirmez. İhtiyarlayınca, yapılacak birçok şeyleri vaktiyle yapmamış olduğunu görür. Ama artık bunları yapacak gücü ve zamanı kalmamıştır. O vakit, gençliğin ne kadar değerli olduğunu anlar. Ne çare ki iş işten geçmiş bulunur. Sağlık konusunda da durum böyledir.","i, nsan, gençliğinde, genç, zamanını, zaman, gereği, gerek, değerlendirmez, değerlendirmek, i, htiyarlayınca, yapılacak, birçok, şeyleri, şey, vaktiyle, yapmamış, yapmak, olduğunu, olmak, görür, artık, bunları, bun, yapacak, gücü, güç, zamanı, zaman, kalmamıştır, kalmak, vakit, gençliğin, genç, kadar, değerli, olduğunu, olmak, anlar, an, çare, iş, işten, iş, geçmiş, bulunur, sağlık, konusunda, konu, durum, böyledir, böyle","insan, gençliğinde, genç, zamanını, zaman, gereği, gerek, değerlendirmez, değerlendirmek, ihtiyarlayınca, yapılacak, birçok, şeyleri, şey, vaktiyle, yapmamış, yapmak, olduğunu, olmak, görür, artık, bunları, yapacak, gücü, güç, zamanı, zaman, kalmamıştır, kalmak, vakit, gençliğin, genç, kadar, değerli, olduğunu, olmak, anlar, anlamak, çare, iş, işten, iş, geçmiş, bulunur, sağlık, konusunda, konu, durum, böyledir, böyle",1,
295689,"Gençlikte taş taşı, kocalıkta ye aşı",#ERROR!,# İnsan gençliğinde çalışıp para biriktirmelidir. Çünkü ihtiyarlayıp gücünü yitirdiği çalışmadığı dönemde ona ihtiyaç duyacaktır. Elinde olduğu için de rahat yaşayacaktır.,"i, nsan, gençliğinde, genç, çalışıp, para, biriktirmelidir, birikmek, ihtiyarlayıp, ihtiyarlamak, gücünü, güç, yitirdiği, yitirmek, çalışmadığı, çalışmak, dönemde, dönem, ona, onamak, ihtiyaç, duyacaktır, elinde, el, olduğu, olmak, rahat, yaşayacaktır","insan, gençliğinde, genç, çalışıp, para, biriktirmelidir, biriktirmek, ihtiyarlayıp, ihtiyarlamak, gücünü, güç, yitirdiği, yitirmek, çalışmadığı, çalışmak, dönemde, dönem, ona, ihtiyaç, duyacaktır, elinde, el, olduğu, olmak, rahat, yaşayacaktır",1,
231252,"Getir bana hıdrellezi, göstereyim sana yazı",#ERROR!,# Hıdrellez gelince (yani  Mayısta) yazın kendini göstermesi gibi ancak uygun koşullar gerçekleşirse beklenen sonuca kavuşulur.,"hıdrellez, gelince, gelin, mayısta, mayıs, yazın, kendini, kendi, göstermesi, göstermek, ancak, uygun, koşullar, koşullamak, gerçekleşirse, gerçek, beklenen, bek, sonuca, sonuç, kavuşulur, kavuşmak","hıdrellez, gelince, gelmek, mayısta, mayıs, yazın, kendini, kendi, göstermesi, göstermek, ancak, uygun, koşullar, koşul, gerçekleşirse, gerçekleşmek, beklenen, beklemek, sonuca, sonuç, kavuşulur, kavuşmak",1,
181574,Gezen ayağa taş değer,#ERROR!,"# Gereksiz işlerle uğraşmak başına büyük sıkıntılar açabilir, anlamındaki söz dizisi.","gereksiz, gerek, işlerle, iş, uğraşmak, başına, baş, büyük, sıkıntılar, sıkıntı, açabilir, anlamındaki, anlam, söz, dizisi, dizi","gereksiz, gerek, işlerle, iş, uğraşmak, başına, baş, büyük, sıkıntılar, sıkıntı, açabilir",1,
231253,Gezen kurt aç kalmaz,#ERROR!,"# Rızkını çıkarmak için gezip dolaşan, şuraya buraya başvuran kimse aç kalmaz. ","rızkını, rızk, çıkarmak, gezip, dolaşan, dolaşmak, şuraya, şûra, buraya, bura, başvuran, kimse, aç, kalmaz, kalmak","rızkını, rızık, çıkarmak, gezip, dolaşan, dolaşmak, şuraya, şura, buraya, bura, başvuran, kimse, aç, kalmaz, kalmak",1,
231254,"Gideceğin Antep, yiyeceğin pekmez",#ERROR!,# Böyle bir yol tutanın elde edebileceği şey peşin olarak söylenebilir.,"böyle, bir, yol, tutanın, elde, edebileceği, peşin, olarak, söylenebilir","böyle, bir, yol, tutanın, elde, edebileceği, peşin, olarak, söylenebilir",0,
231255,Giden gelse dedem gelirdi,#ERROR!,"# Ölen kimse nasıl dirilmezse, elden çıkan şey de bir daha ele geçmez. ","ölen, ö, kimse, dirilmezse, dirilmek, elden, çıkan, çıkmak, bir, ele, elemek, geçmez, geçmek","ölen, ölmek, kimse, dirilmezse, dirilmek, elden, çıkan, çıkmak, bir, ele, el, geçmez, geçmek",1,
231256,Gidilmeyen yer senin olmaz,#ERROR!,"# Gidemediğimiz, yararlanamadığımız yer, malımız olsa bile neye yarar? Böyle bir yerin bizim olmayan yerle ne farkı vardır? ","gidemediğimiz, gitmek, yararlanamadığımız, yarar, yer, yermek, malımız, mal, olsa, olmak, bile, neye, ney, yarar, böyle, bir, yerin, yerinmek, bizim, biz, olmayan, olmak, yerle, yer, farkı, fark, vardır, varmak","gidemediğimiz, gitmek, yararlanamadığımız, yararlanmak, yer, malımız, mal, olsa, olmak, bile, neye, ne, yarar, böyle, bir, yerin, yer, bizim, biz, olmayan, olmak, yerle, yer, farkı, fark, vardır, var",1,
231257,"Gidip de gelmemek var, gelip de görmemek var",#ERROR!,"# Uzak bir yere giden kimse, ayrıldığı yere bir daha dönmeyebilir; belki de orada ölür.Dönebilirse, ayrılırken bıraktığı yakınlarını bulmayabilir; onlar da ölmüş olabilirler. O hâlde vedalaşırken bunu hatırlamak ve helalleşmek gerektir. ","uzak, bir, yere, yer, giden, gide, kimse, ayrıldığı, ayrılmak, yere, yer, bir, dönmeyebilir, dönmek, orada, ora, ölür, dönebilirse, ayrılırken, ayrılmak, bıraktığı, bırakmak, yakınlarını, yakın, bulmayabilir, bulmak, onlar, on, ölmüş, ölmek, olabilirler, hâlde, hâl, vedalaşırken, veda, bunu, bun, hatırlamak, helalleşmek, helâlleşmek, gerektir, gerek","uzak, bir, yere, yer, giden, gitmek, kimse, ayrıldığı, ayrılmak, yere, yer, bir, dönmeyebilir, dönmek, orada, ora, ölür, dönebilirse, ayrılırken, ayrılmak, bıraktığı, bırakmak, yakınlarını, yakın, bulmayabilir, bulmak, onlar, ölmüş, ölmek, olabilirler, hâlde, hâl, vedalaşırken, veda, bunu, hatırlamak, helalleşmek, helâlleşmek, gerektir, gerek",1,
231258,Gizlide gebe kalan aşikârede doğurur,#ERROR!,"# Toplum içinde hiçbir davranış gizli kalmaz. İlki gizlenebilmiş olan bir iş, bir süre sonra gizlenemeyecek sonucu ile açığa çıkar. ","toplum, içinde, hiçbir, davranış, gizli, kalmaz, kalmak, i, lki, gizlenebilmiş, giz, olan, o, bir, iş, bir, süre, sonra, gizlenemeyecek, giz, sonucu, sonuç, açığa, açık, çıkar","toplum, içinde, hiçbir, davranış, gizli, kalmaz, kalmak, ilki, gizlenebilmiş, gizlenmek, olan, bir, iş, bir, süre, sonra, gizlenemeyecek, gizlenmek, sonucu, sonuç, açığa, açık, çıkar",1,
231164,Göç dönüşü topal eşek öne geçer,#ERROR!,# Toplum belli bir yönde ilerlerken sonuncu olanlar bu gidiş ters yön alırsa birinci olurlar.,"toplum, belli, bir, yönde, yön, ilerlerken, ilmek, sonuncu, olanlar, gidiş, gidişmek, ters, yön, alırsa, birinci, olurlar, olurlamak","toplum, belli, bir, yönde, yön, ilerlerken, ilerlemek, sonuncu, olanlar, gidiş, gitmek, ters, yön, alırsa, birinci, olurlar, olmak",1,
231163,Göçtük yurdun kadri konduk yurtta bilinir,#ERROR!,"# Beğenilmeyip bırakılan yerin ne denli değerli olduğu, yeni yerleşilen yerin kötülüğü görüldükten sonra anlaşılır. ","beğenilmeyip, beğenmek, bırakılan, yerin, yerinmek, denli, değerli, olduğu, olmak, yeni, yerleşilen, yerleşmek, yerin, yerinmek, kötülüğü, kötülük, görüldükten, sonra, anlaşılır, an","beğenilmeyip, beğenilmek, bırakılan, yerin, denli, değerli, olduğu, olmak, yeni, yerleşilen, yerleşmek, yerin, yer, kötülüğü, kötülük, görüldükten, sonra, anlaşılır, anlaşılmak",1,
231165,"Göğe direk, denize kapak olmaz",#ERROR!,# Hem gereksiz hem de gerçekleştirilmesi hayale bile sığmayan şeylerle uğraşılmamalıdır.,"gereksiz, gerek, gerçekleştirilmesi, gerçek, hayale, hayal, bile, sığmayan, sığmak, şeylerle, şey, uğraşılmamalıdır","gereksiz, gerek, gerçekleştirilmesi, gerçekleştirmek, hayale, hayal, bile, sığmayan, sığmak, şeylerle, şey, uğraşılmamalıdır",1,
231169,Gök gürlemeden yağmur yağmaz,#ERROR!,"# Bir kişi ya da topluluk, sesini yükseltmezse istediğine kavuşmaz. ","bir, kişi, topluluk, sesini, ses, yükseltmezse, yükselmek, istediğine, istemek, kavuşmaz, kavuşmak","bir, kişi, topluluk, sesini, ses, yükseltmezse, yükseltmek, istediğine, istemek, kavuşmaz, kavuşmak",1,
231166,Gökten ne yağdı da yer kabul etmedi,#ERROR!,# Büyüklerden gelen şeyleri küçükler geri çeviremezler.,"büyüklerden, büyük, gelen, şeyleri, şey, küçükler, küçüklemek, geri, çeviremezler","büyüklerden, büyük, gelen, şeyleri, şey, küçükler, küçük, geri, çeviremezler",1,
231167,"Gökten yere yağar, yerden göğe değil",#ERROR!,"# Varlıklılar yoksullara, güçlüler güçsüzlere yardım eder; tersi düşünülemez. ","varlıklılar, varlık, yoksullara, yoksul, güçlüler, güçlü, güçsüzlere, güç, yardım, eder, tersi, ters, düşünülemez","varlıklılar, varlık, yoksullara, yoksul, güçlüler, güçlü, güçsüzlere, güç, yardım, eder, tersi, ters, düşünülemez",0,
231168,"Gökyüzünde düğün var deseler, kadınlar merdiven kurmaya kalkar",#ERROR!,"# Kadınlar, düğüne, eğlenceye can atarlar. Bu uğurda katlanmayacakları sıkıntı yoktur. ","kadınlar, kadın, düğüne, düğün, eğlenceye, eğlence, can, atarlar, atar, uğurda, uğur, katlanmayacakları, katlanmak, sıkıntı, yoktur, yok","kadınlar, kadın, düğüne, düğün, eğlenceye, eğlence, can, atarlar, atmak, uğurda, uğur, katlanmayacakları, katlanmak, sıkıntı, yoktur, yok",1,
231170,Göle su gelinceye kadar kurbağanın gözü patlar,#ERROR!,"#  Ferahlatıcı bir duruma kavuşulacağı belli olsa bile, sonucun çok gecikmesi, onu yararsız kılar ve bekleyeni yoksunluk içinde kıvrandırır. # Kısaca sabretmeyince yararsızlık olur  ","ferahlatıcı, ferahlamak, bir, duruma, durum, kavuşulacağı, kavuşmak, belli, olsa, olmak, bile, sonucun, sonuç, gecikmesi, gecikmek, onu, on, yararsız, yarar, kılar, kılmak, bekleyeni, yoksunluk, yoksun, içinde, kıvrandırır, kıvranmak, kısaca, kısaç, sabretmeyince, sabretmek, yararsızlık, yarar, olur","ferahlatıcı, ferahlamak, bir, duruma, durum, kavuşulacağı, kavuşmak, belli, olsa, olmak, bile, sonucun, sonuç, gecikmesi, gecikmek, onu, yararsız, yarar, kılar, kılmak, bekleyeni, yoksunluk, yok, içinde, kıvrandırır, kıvranmak, kısaca, kısa, sabretmeyince, sabretmek, yararsızlık, yarar, olur",1,
231171,Gölgesinde oturulacak ağacın dalı kesilmez,#ERROR!,"# Kendisinden yararlanılan kişiyi, nesneyi zarara uğratacak eylemlerden sakınılmalıdır. ","kendisinden, kendi, yararlanılan, yarar, kişiyi, kişi, nesneyi, nesne, zarara, zarar, uğratacak, uğramak, eylemlerden, eylem, sakınılmalıdır, sakınmak","kendisinden, kendi, yararlanılan, yararlanılmak, kişiyi, kişi, nesneyi, nesne, zarara, zarar, uğratacak, uğratmak, eylemlerden, eylem, sakınılmalıdır, sakınmak",1,
231172,Gölgeyi hoş gören tekneyi boş görür,#ERROR!,# Çalışmayıp keyfine bakan yoksulluk içinde kalır.,"çalışmayıp, çalışmak, keyfine, keyif, bakan, yoksulluk, yoksul, içinde, kalır","çalışmayıp, çalışmak, keyfine, keyif, bakan, yoksulluk, yoksul, içinde, kalır",0,
231184,Gön yufka yerinden delinir,#ERROR!,"# Her iş en çürük yerinden patlak verir. Örneğin, ciğerlerinden rahatsızlık geçirmiş olan kişi, zayıf düşse hemen ciğerlerinden hastalanır. Toplumsal olaylarda da durum böyledir. ","iş, çürük, yerinden, yerinde, patlak, verir, örneğin, ciğerlerinden, ciğer, rahatsızlık, rahat, geçirmiş, geçirmek, olan, o, kişi, zayıf, düşse, düşmek, hemen, ciğerlerinden, ciğer, hastalanır, hastalanmak, toplumsal, toplum, olaylarda, olay, durum, böyledir, böyle","iş, çürük, yerinden, yer, patlak, verir, örneğin, ciğerlerinden, ciğer, rahatsızlık, rahat, geçirmiş, geçirmek, olan, kişi, zayıf, düşse, düşmek, hemen, ciğerlerinden, ciğer, hastalanır, hastalanmak, toplumsal, toplum, olaylarda, olay, durum, böyledir, böyle",1,
231183,"Gönlün yazı var, kışı var",#ERROR!,"# İnsan kimi zaman neşeli, iyimser, yaşama sevgisi ile dolu olur; kimi zaman da bunalmış,kötümser, bezgin. ","i, nsan, kimi, zaman, neşeli, neşe, iyimser, yaşama, yaşam, sevgisi, sevgi, dolu, olur, kimi, zaman, bunalmış, bunalmak, kötümser, bezgin","insan, kimi, zaman, neşeli, neşe, iyimser, yaşama, yaşam, sevgisi, sevgi, dolu, olur, kimi, zaman, bunalmış, bunalmak, kötümser, bezgin",1,
231176,"Gönül bir sırça saraydır, kırılırsa yapılmaz",#ERROR!,"# Bir kimsenin, hele dostlarımızın, gönlünü kırmamaya dikkat etmeliyiz. Kırılan gönül kolay kolay onarılamaz. Bu yüzden, eski dostluk bir daha o içtenlikle yenilenemez. ","bir, kimsenin, kimse, hele, dostlarımızın, dost, gönlünü, gönül, kırmamaya, kırmak, dikkat, etmeliyiz, etmek, kırılan, kırmak, gönül, kolay, kolay, onarılamaz, onarmak, yüzden, yüzde, eski, eskimek, dostluk, bir, içtenlikle, yenilenemez, yenilemek","bir, kimsenin, kimse, hele, dostlarımızın, dost, gönlünü, gönül, kırmamaya, kırmak, dikkat, etmeliyiz, etmek, kırılan, kırmak, gönül, kolay kolay, onarılamaz, onarmak, yüzden, eski, dostluk, bir, içtenlikle, yenilenemez, yenilemek",1,
231177,Gönül düştü bir boka o da misk gibi koka,#ERROR!,"# Kimi kişiler çok çirkin birine ya da çok kötü bir şeye gönül kaptırırlar. Onların gözünde bunlar çirkin değil, çok güzeldir, kötü değil çok iyidir. ","kimi, kişiler, kişi, çirkin, birine, biri, kötü, bir, şeye, şey, gönül, kaptırırlar, kapmak, onların, on, gözünde, göz, bunlar, bun, çirkin, değil, güzeldir, güzel, kötü, değil, iyidir, iyi","kimi, kişiler, kişi, çirkin, birine, biri, kötü, bir, şeye, şey, gönül, kaptırırlar, kaptırmak, onların, gözünde, göz, bunlar, çirkin, değil, güzeldir, güzel, kötü, değil, iyidir, iyi",1,
231178,Gönül ferman dinlemez,#ERROR!,# En yüksek yerden yasak emri de gelse gönül sevdiğinden vazgeçmez.,"yüksek, yerden, yer, yasak, emri, emir, gelse, gelmek, gönül, sevdiğinden, sevmek, vazgeçmez, vazgeçmek","yüksek, yerden, yer, yasak, emri, emir, gelse, gelmek, gönül, sevdiğinden, sevmek, vazgeçmez, vazgeçmek",0,
